date,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor
2020-01-02 00:00:00+00:00,0.967835,0.96866,0.96587,0.965925,0,0.967835,0.96866,0.96587,0.965925,0,0.0,1.0
2020-01-03 00:00:00+00:00,0.968235,0.969195,0.966445,0.967835,0,0.968235,0.969195,0.966445,0.967835,0,0.0,1.0
2020-01-05 00:00:00+00:00,0.9698,0.972355,0.96894,0.971175,0,0.9698,0.972355,0.96894,0.971175,0,0.0,1.0
2020-01-06 00:00:00+00:00,0.966835,0.96988,0.96582,0.9698,0,0.966835,0.96988,0.96582,0.9698,0,0.0,1.0
2020-01-07 00:00:00+00:00,0.967185,0.971205,0.966615,0.96681,0,0.967185,0.971205,0.966615,0.96681,0,0.0,1.0
2020-01-08 00:00:00+00:00,0.97173,0.97228,0.96488,0.967155,0,0.97173,0.97228,0.96488,0.967155,0,0.0,1.0
2020-01-09 00:00:00+00:00,0.971695,0.97317,0.969545,0.971735,0,0.971695,0.97317,0.969545,0.971735,0,0.0,1.0
2020-01-10 00:00:00+00:00,0.97125,0.9746,0.970415,0.971695,0,0.97125,0.9746,0.970415,0.971695,0,0.0,1.0
2020-01-12 00:00:00+00:00,0.971735,0.97402,0.97172,0.972975,0,0.971735,0.97402,0.97172,0.972975,0,0.0,1.0
2020-01-13 00:00:00+00:00,0.96953,0.972075,0.967925,0.971735,0,0.96953,0.972075,0.967925,0.971735,0,0.0,1.0
2020-01-14 00:00:00+00:00,0.965705,0.969845,0.965075,0.96954,0,0.965705,0.969845,0.965075,0.96954,0,0.0,1.0
2020-01-15 00:00:00+00:00,0.962405,0.96654,0.961615,0.96569,0,0.962405,0.96654,0.961615,0.96569,0,0.0,1.0
2020-01-16 00:00:00+00:00,0.963675,0.964,0.96001,0.962385,0,0.963675,0.964,0.96001,0.962385,0,0.0,1.0
2020-01-17 00:00:00+00:00,0.964,0.964045,0.96349,0.963725,0,0.964,0.964045,0.96349,0.963725,0,0.0,1.0
2020-01-19 00:00:00+00:00,0.966935,0.96838,0.96656,0.96785,0,0.966935,0.96838,0.96656,0.96785,0,0.0,1.0
2020-01-20 00:00:00+00:00,0.96712,0.968625,0.96627,0.966935,0,0.96712,0.968625,0.96627,0.966935,0,0.0,1.0
2020-01-21 00:00:00+00:00,0.967625,0.96772,0.96483,0.967115,0,0.967625,0.96772,0.96483,0.967115,0,0.0,1.0
2020-01-22 00:00:00+00:00,0.96738,0.970055,0.96734,0.967615,0,0.96738,0.970055,0.96734,0.967615,0,0.0,1.0
2020-01-23 00:00:00+00:00,0.96847,0.968835,0.966905,0.96737,0,0.96847,0.968835,0.966905,0.96737,0,0.0,1.0
2020-01-24 00:00:00+00:00,0.96906,0.96956,0.96831,0.968465,0,0.96906,0.96956,0.96831,0.968465,0,0.0,1.0
2020-01-26 00:00:00+00:00,0.96908,0.970885,0.96792,0.9703,0,0.96908,0.970885,0.96792,0.9703,0,0.0,1.0
2020-01-27 00:00:00+00:00,0.96895,0.97088,0.967125,0.96908,0,0.96895,0.97088,0.967125,0.96908,0,0.0,1.0
2020-01-28 00:00:00+00:00,0.971995,0.973105,0.966915,0.968905,0,0.971995,0.973105,0.966915,0.968905,0,0.0,1.0
2020-01-29 00:00:00+00:00,0.97235,0.975685,0.97167,0.971995,0,0.97235,0.975685,0.97167,0.971995,0,0.0,1.0
2020-01-30 00:00:00+00:00,0.968595,0.97245,0.967145,0.972395,0,0.968595,0.97245,0.967145,0.972395,0,0.0,1.0
2020-01-31 00:00:00+00:00,0.96237,0.97047,0.962045,0.968725,0,0.96237,0.97047,0.962045,0.968725,0,0.0,1.0
2020-02-02 00:00:00+00:00,0.962545,0.96453,0.962165,0.963625,0,0.962545,0.96453,0.962165,0.963625,0,0.0,1.0
2020-02-03 00:00:00+00:00,0.96509,0.96602,0.96215,0.9625,0,0.96509,0.96602,0.96215,0.9625,0,0.0,1.0
2020-02-04 00:00:00+00:00,0.96859,0.969615,0.964965,0.96509,0,0.96859,0.969615,0.964965,0.96509,0,0.0,1.0
2020-02-05 00:00:00+00:00,0.972805,0.973505,0.967825,0.968595,0,0.972805,0.973505,0.967825,0.968595,0,0.0,1.0
2020-02-06 00:00:00+00:00,0.97406,0.975005,0.97258,0.97282,0,0.97406,0.975005,0.97258,0.97282,0,0.0,1.0
2020-02-07 00:00:00+00:00,0.975345,0.97569,0.97339,0.97406,0,0.975345,0.97569,0.97339,0.97406,0,0.0,1.0
2020-02-09 00:00:00+00:00,0.975695,0.97687,0.975435,0.976495,0,0.975695,0.97687,0.975435,0.976495,0,0.0,1.0
2020-02-10 00:00:00+00:00,0.976895,0.977675,0.97538,0.9757,0,0.976895,0.977675,0.97538,0.9757,0,0.0,1.0
2020-02-11 00:00:00+00:00,0.97526,0.9783,0.974585,0.976945,0,0.97526,0.9783,0.974585,0.976945,0,0.0,1.0
2020-02-12 00:00:00+00:00,0.97735,0.978325,0.97451,0.975305,0,0.97735,0.978325,0.97451,0.975305,0,0.0,1.0
2020-02-13 00:00:00+00:00,0.979175,0.979175,0.97579,0.977295,0,0.979175,0.979175,0.97579,0.977295,0,0.0,1.0
2020-02-14 00:00:00+00:00,0.98164,0.98175,0.9794,0.979505,0,0.98164,0.98175,0.9794,0.979505,0,0.0,1.0
2020-02-16 00:00:00+00:00,0.98128,0.982095,0.98118,0.9816,0,0.98128,0.982095,0.98118,0.9816,0,0.0,1.0
2020-02-17 00:00:00+00:00,0.98048,0.98232,0.980435,0.981335,0,0.98048,0.98232,0.980435,0.981335,0,0.0,1.0
2020-02-18 00:00:00+00:00,0.9829,0.983605,0.979375,0.98048,0,0.9829,0.983605,0.979375,0.98048,0,0.0,1.0
2020-02-19 00:00:00+00:00,0.983465,0.984165,0.982325,0.98293,0,0.983465,0.984165,0.982325,0.98293,0,0.0,1.0
2020-02-20 00:00:00+00:00,0.983635,0.984665,0.981375,0.983465,0,0.983635,0.984665,0.981375,0.983465,0,0.0,1.0
2020-02-21 00:00:00+00:00,0.978095,0.983925,0.97694,0.983655,0,0.978095,0.983925,0.97694,0.983655,0,0.0,1.0
2020-02-23 00:00:00+00:00,0.978785,0.979755,0.978265,0.97963,0,0.978785,0.979755,0.978265,0.97963,0,0.0,1.0
