date,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor
2020-01-02 00:00:00+00:00,127.1584653135,130.6718206725,126.3301188078,130.6211910315,333242.6275456101,127.1584653135,130.6718206725,126.3301188078,130.6211910315,333242.6275456101,0.0,1.0
2020-01-03 00:00:00+00:00,134.3644701235,135.1657231536,125.8679443162,127.1558268493,617355.34366158,134.3644701235,135.1657231536,125.8679443162,127.1558268493,617355.34366158,0.0,1.0
2020-01-04 00:00:00+00:00,134.2164719137,135.8803907581,132.5228623784,134.4012735331,256036.07193367,134.2164719137,135.8803907581,132.5228623784,134.4012735331,256036.07193367,0.0,1.0
2020-01-05 00:00:00+00:00,135.3891222806,138.3204957306,134.2072736841,134.2435446945,364421.93285201,135.3891222806,138.3204957306,134.2072736841,134.2435446945,364421.93285201,0.0,1.0
2020-01-06 00:00:00+00:00,144.1577302938,144.6627976375,134.8759578748,135.3716104043,618058.26744049,144.1577302938,144.6627976375,134.8759578748,135.3716104043,618058.26744049,0.0,1.0
2020-01-07 00:00:00+00:00,142.8771358002,145.2839081673,138.7938460609,144.1564535082,618215.8335674901,142.8771358002,145.2839081673,138.7938460609,144.1564535082,618215.8335674901,0.0,1.0
2020-01-08 00:00:00+00:00,140.7346122954,147.8293844619,137.0599902901,142.8612252719,762888.0699411801,140.7346122954,147.8293844619,137.0599902901,142.8612252719,762888.0699411801,0.0,1.0
2020-01-09 00:00:00+00:00,137.7398682042,141.4626653464,135.2810697274,140.6832947266,478141.78289918,137.7398682042,141.4626653464,135.2810697274,140.6832947266,478141.78289918,0.0,1.0
2020-01-10 00:00:00+00:00,144.8353997888,145.2989863985,135.2257304321,137.7236702031,601668.53833327,144.8353997888,145.2989863985,135.2257304321,137.7236702031,601668.53833327,0.0,1.0
2020-01-11 00:00:00+00:00,142.4169347668,148.0195769336,142.0752049034,144.814352528,466468.33269741,142.4169347668,148.0195769336,142.0752049034,144.814352528,466468.33269741,0.0,1.0
2020-01-12 00:00:00+00:00,146.510608014,146.5790992284,141.7548877518,142.4113845934,295044.07738705,146.510608014,146.5790992284,141.7548877518,142.4113845934,295044.07738705,0.0,1.0
2020-01-13 00:00:00+00:00,143.5614739128,147.0453499426,142.2396877559,146.5388323431,285263.30629894,143.5614739128,147.0453499426,142.2396877559,146.5388323431,285263.30629894,0.0,1.0
