date,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor
2020-01-02 00:00:00+00:00,6963.684559163,7208.2830644797,6923.5638613545,7196.3460285852,46760.0109227101,6963.684559163,7208.2830644797,6923.5638613545,7196.3460285852,46760.0109227101,0.0,1.0
2020-01-03 00:00:00+00:00,7345.3558209988,7407.1142047562,6870.7239929399,6963.4073200965,92083.8730241979,7345.3558209988,7407.1142047562,6870.7239929399,6963.4073200965,92083.8730241979,0.0,1.0
2020-01-04 00:00:00+00:00,7354.8714660871,7404.7698405983,7273.2292477927,7346.2011391486,40894.0097485051,7354.8714660871,7404.7698405983,7273.2292477927,7346.2011391486,40894.0097485051,0.0,1.0
2020-01-05 00:00:00+00:00,7358.4962810215,7495.9450720974,7316.967451661,7354.7043276258,51084.1219049844,7358.4962810215,7495.9450720974,7316.967451661,7354.7043276258,51084.1219049844,0.0,1.0
2020-01-06 00:00:00+00:00,7759.0804717181,7795.994927475,7347.4148557425,7357.7534189943,77368.5765824646,7759.0804717181,7795.994927475,7347.4148557425,7357.7534189943,77368.5765824646,0.0,1.0
2020-01-07 00:00:00+00:00,8149.5351228741,8209.3775949059,7725.5964467683,7760.0046327759,127114.8337123301,8149.5351228741,8209.3775949059,7725.5964467683,7760.0046327759,127114.8337123301,0.0,1.0
2020-01-08 00:00:00+00:00,8053.347987364,8456.4379925324,7866.503310212,8149.269229581,151801.9506504143,8053.347987364,8456.4379925324,7866.503310212,8149.269229581,151801.9506504143,0.0,1.0
2020-01-09 00:00:00+00:00,7817.2212682397,8053.2607808241,7749.6975717051,8050.63190804,80039.8986454093,7817.2212682397,8053.2607808241,7749.6975717051,8050.63190804,80039.8986454093,0.0,1.0
2020-01-10 00:00:00+00:00,8195.8072873323,8198.9098932143,7670.9353379093,7817.118591389,105215.97811799,8195.8072873323,8198.9098932143,7670.9353379093,7817.118591389,105215.97811799,0.0,1.0
2020-01-11 00:00:00+00:00,8019.6352327199,8286.5177364191,8002.0280931254,8197.5989065919,67442.5018307,8019.6352327199,8286.5177364191,8002.0280931254,8197.5989065919,67442.5018307,0.0,1.0
2020-01-12 00:00:00+00:00,8183.7543276644,8194.2732262396,7959.4619779557,8019.3529850389,45872.94399032,8183.7543276644,8194.2732262396,7959.4619779557,8019.3529850389,45872.94399032,0.0,1.0
2020-01-13 00:00:00+00:00,8108.3632792892,8196.1306836377,8053.2400662116,8183.6069889198,41122.36943987,8108.3632792892,8196.1306836377,8053.2400662116,8183.6069889198,41122.36943987,0.0,1.0
2020-01-14 00:00:00+00:00,8807.334339349,8877.1902225706,8104.5275024148,8108.0603236424,166534.80259576,8807.334339349,8877.1902225706,8104.5275024148,8108.0603236424,166534.80259576,0.0,1.0
2020-01-15 00:00:00+00:00,8818.4872110437,8910.6630543672,8561.6204302276,8810.9161482261,110281.98627481,8818.4872110437,8910.6630543672,8561.6204302276,8810.9161482261,110281.98627481,0.0,1.0
2020-01-16 00:00:00+00:00,8719.2622552287,8856.9651022588,8584.4866937139,8817.3499982472,68198.11395359,8719.2622552287,8856.9651022588,8584.4866937139,8817.3499982472,68198.11395359,0.0,1.0
2020-01-17 00:00:00+00:00,8907.7196776814,9029.5556917444,8675.1581464745,8722.0773947234,102075.91236261,8907.7196776814,9029.5556917444,8675.1581464745,8722.0773947234,102075.91236261,0.0,1.0
2020-01-18 00:00:00+00:00,8910.8460267691,8986.0319045558,8804.7955493797,8909.5922026412,50712.59793098,8910.8460267691,8986.0319045558,8804.7955493797,8909.5922026412,50712.59793098,0.0,1.0
2020-01-19 00:00:00+00:00,8700.5933604021,9194.5671479013,8457.3898451812,8911.0904007845,100295.67920595,8700.5933604021,9194.5671479013,8457.3898451812,8911.0904007845,100295.67920595,0.0,1.0
2020-01-20 00:00:00+00:00,8640.1325784839,8744.8787902377,8518.9046418355,8701.0461268055,49639.73888461,8640.1325784839,8744.8787902377,8518.9046418355,8701.0461268055,49639.73888461,0.0,1.0
2020-01-21 00:00:00+00:00,8733.2473162409,8786.0364338524,8484.9012846617,8639.5830821183,48445.2007255,8733.2473162409,8786.0364338524,8484.9012846617,8639.5830821183,48445.2007255,0.0,1.0
2020-01-22 00:00:00+00:00,8677.8054361553,8812.6017585664,8585.3269548053,8733.5111414206,37825.44231492,8677.8054361553,8812.6017585664,8585.3269548053,8733.5111414206,37825.44231492,0.0,1.0
2020-01-23 00:00:00+00:00,8400.5744963589,8684.6485634666,8298.7179484792,8676.6420673448,67435.4858893,8400.5744963589,8684.6485634666,8298.7179484792,8676.6420673448,67435.4858893,0.0,1.0
2020-01-24 00:00:00+00:00,8437.2725852958,8525.1152701527,8235.1117438355,8401.1114689755,54435.30430729,8437.2725852958,8525.1152701527,8235.1117438355,8401.1114689755,54435.30430729,0.0,1.0
2020-01-25 00:00:00+00:00,8339.4675216638,8449.071517912,8256.254286363,8437.9308550275,32020.54159318,8339.4675216638,8449.071517912,8256.254286363,8437.9308550275,32020.54159318,0.0,1.0
2020-01-26 00:00:00+00:00,8611.8739476989,8614.9152409084,8311.7954233086,8356.7689678549,44246.15240937,8611.8739476989,8614.9152409084,8311.7954233086,8356.7689678549,44246.15240937,0.0,1.0
2020-01-27 00:00:00+00:00,8906.4413558376,8998.854068717,8552.5260721545,8610.0251238468,96289.40340808,8906.4413558376,8998.854068717,8552.5260721545,8610.0251238468,96289.40340808,0.0,1.0
2020-01-28 00:00:00+00:00,9380.0205151681,9401.2442160139,8878.4590430589,8906.09705055,132793.57545085,9380.0205151681,9401.2442160139,8878.4590430589,8906.09705055,132793.57545085,0.0,1.0
2020-01-29 00:00:00+00:00,9298.8680725597,9445.2978923318,9223.7397268438,9381.6667112591,86323.28377334,9298.8680725597,9445.2978923318,9223.7397268438,9381.6667112591,86323.28377334,0.0,1.0
2020-01-30 00:00:00+00:00,9511.378609873,9574.4993869306,9186.6597092866,9299.5356212029,83958.80874689,9511.378609873,9574.4993869306,9186.6597092866,9299.5356212029,83958.80874689,0.0,1.0
2020-01-31 00:00:00+00:00,9350.8327699021,9527.8711753596,9207.4003639212,9510.0082386405,61530.94094291,9350.8327699021,9527.8711753596,9207.4003639212,9510.0082386405,61530.94094291,0.0,1.0
2020-02-01 00:00:00+00:00,9385.5622136686,9464.3629571209,9283.7941286958,9350.4718803014,36303.90183889,9385.5622136686,9464.3629571209,9283.7941286958,9350.4718803014,36303.90183889,0.0,1.0
2020-02-02 00:00:00+00:00,9332.7186547691,9479.9845330534,9127.3023227564,9386.4087791641,60581.88493038,9332.7186547691,9479.9845330534,9127.3023227564,9386.4087791641,60581.88493038,0.0,1.0
2020-02-03 00:00:00+00:00,9291.6536706775,9619.8601975047,9232.5759988611,9332.316280162,70751.5614169,9291.6536706775,9619.8601975047,9232.5759988611,9332.316280162,70751.5614169,0.0,1.0
2020-02-04 00:00:00+00:00,9192.4269510998,9350.5311887105,9091.3263631452,9290.8391482082,66452.36085101,9192.4269510998,9350.5311887105,9091.3263631452,9290.8391482082,66452.36085101,0.0,1.0
2020-02-05 00:00:00+00:00,9612.3193502525,9746.7561862879,9173.1207299384,9191.7315017962,90342.71932013,9612.3193502525,9746.7561862879,9173.1207299384,9191.7315017962,90342.71932013,0.0,1.0
2020-02-06 00:00:00+00:00,9767.8054327516,9863.0857383271,9527.5982430739,9612.3283139651,87349.31902103,9767.8054327516,9863.0857383271,9527.5982430739,9612.3283139651,87349.31902103,0.0,1.0
2020-02-07 00:00:00+00:00,9812.2922201207,9883.2938623879,9724.4243867487,9768.7082477979,56821.70326813,9812.2922201207,9883.2938623879,9724.4243867487,9768.7082477979,56821.70326813,0.0,1.0
2020-02-08 00:00:00+00:00,9894.9865201131,9940.3337433453,9663.7056901638,9812.0267213393,58285.10053228,9894.9865201131,9940.3337433453,9663.7056901638,9812.0267213393,58285.10053228,0.0,1.0
2020-02-09 00:00:00+00:00,10154.5312028775,10167.9775936085,9880.6349644335,9894.154105311,63914.27647169,10154.5312028775,10167.9775936085,9880.6349644335,9894.154105311,63914.27647169,0.0,1.0
2020-02-10 00:00:00+00:00,9851.719763649,10189.8266317931,9746.5918859104,10154.7254113383,82830.94626053,9851.719763649,10189.8266317931,9746.5918859104,10154.7254113383,82830.94626053,0.0,1.0
2020-02-11 00:00:00+00:00,10234.7108732377,10338.7332034789,9702.676684383,9851.7166555317,87254.09060526,10234.7108732377,10338.7332034789,9702.676684383,9851.7166555317,87254.09060526,0.0,1.0
2020-02-12 00:00:00+00:00,10332.0114027201,10458.3190098632,10228.4801864953,10233.8067583565,84703.40624156,10332.0114027201,10458.3190098632,10228.4801864953,10233.8067583565,84703.40624156,0.0,1.0
2020-02-13 00:00:00+00:00,10228.9940531003,10503.1782193364,10076.6549595386,10330.8946622359,106710.65681477,10228.9940531003,10503.1782193364,10076.6549595386,10330.8946622359,106710.65681477,0.0,1.0
2020-02-14 00:00:00+00:00,10347.6334326166,10383.0048525791,10109.3453568768,10228.6508244732,60130.22651085,10347.6334326166,10383.0048525791,10109.3453568768,10228.6508244732,60130.22651085,0.0,1.0
2020-02-15 00:00:00+00:00,9905.4265405267,10339.4314245872,9793.8518000942,10308.0395262675,87175.1446647408,9905.4265405267,10339.4314245872,9793.8518000942,10308.0395262675,87175.1446647408,0.0,1.0
2020-02-16 00:00:00+00:00,9926.284278709,10048.212065331,9635.6841838562,9905.464217353,110276.695588817,9926.284278709,10048.212065331,9635.6841838562,9905.464217353,110276.695588817,0.0,1.0
2020-02-17 00:00:00+00:00,9692.2097604241,9964.4823766294,9460.4748795328,9919.0618703221,119081.9567149844,9692.2097604241,9964.4823766294,9460.4748795328,9919.0618703221,119081.9567149844,0.0,1.0
2020-02-18 00:00:00+00:00,10170.9663703826,10261.06801729,9586.7164022256,9707.22636281,99977.8599669111,10170.9663703826,10261.06801729,9586.7164022256,9707.22636281,99977.8599669111,0.0,1.0
2020-02-19 00:00:00+00:00,9625.8253941466,10268.0257343958,9372.8916924527,10172.8367025181,85252.9828629437,9625.8253941466,10268.0257343958,9372.8916924527,10172.8367025181,85252.9828629437,0.0,1.0
2020-02-20 00:00:00+00:00,9604.2695663581,9694.2551213723,9420.4042925147,9608.0620691248,114332.4071120997,9604.2695663581,9694.2551213723,9420.4042925147,9608.0620691248,114332.4071120997,0.0,1.0
2020-02-21 00:00:00+00:00,9682.7499365159,9758.8365340182,9557.3784504976,9601.5552755193,66061.65025123,9682.7499365159,9758.8365340182,9557.3784504976,9601.5552755193,66061.65025123,0.0,1.0
2020-02-22 00:00:00+00:00,9654.7392018532,9712.1893873691,9562.2935710222,9681.3440042341,32402.11422897,9654.7392018532,9712.1893873691,9562.2935710222,9681.3440042341,32402.11422897,0.0,1.0
2020-02-23 00:00:00+00:00,9948.1204560983,9997.9318537423,9650.5734193164,9655.3629064473,54893.43185921,9948.1204560983,9997.9318537423,9650.5734193164,9655.3629064473,54893.43185921,0.0,1.0
2020-02-24 00:00:00+00:00,9657.3870158678,10001.5318282236,9471.4650362085,9947.2109831115,80729.72782051,9657.3870158678,10001.5318282236,9471.4650362085,9947.2109831115,80729.72782051,0.0,1.0
2020-02-25 00:00:00+00:00,9314.854631388,9678.2186699651,9245.9096379722,9658.8115786593,79655.84435738,9314.854631388,9678.2186699651,9245.9096379722,9658.8115786593,79655.84435738,0.0,1.0
2020-02-26 00:00:00+00:00,8786.8264527656,9377.5766053193,8632.2988741873,9315.2699483871,135331.45024536,8786.8264527656,9377.5766053193,8632.2988741873,9315.2699483871,135331.45024536,0.0,1.0
2020-02-27 00:00:00+00:00,8823.0040554095,8967.3569606095,8529.334879615,8786.1451531619,102178.78336245,8823.0040554095,8967.3569606095,8529.334879615,8786.1451531619,102178.78336245,0.0,1.0
2020-02-28 00:00:00+00:00,8698.141486493,8900.9954713742,8440.7014286567,8822.0151009701,93945.1461239,8698.141486493,8900.9954713742,8440.7014286567,8822.0151009701,93945.1461239,0.0,1.0
2020-02-29 00:00:00+00:00,8525.9294711507,8793.8930290318,8525.0980189536,8695.1276983145,45108.02369155,8525.9294711507,8793.8930290318,8525.0980189536,8695.1276983145,45108.02369155,0.0,1.0
2020-03-01 00:00:00+00:00,8532.7902252942,8752.8819993336,8413.9447666298,8527.1303340214,57830.12588262,8532.7902252942,8752.8819993336,8413.9447666298,8527.1303340214,57830.12588262,0.0,1.0
2020-03-02 00:00:00+00:00,8916.8103270907,8968.5144204284,8498.249026013,8530.9215514994,77107.29858025,8916.8103270907,8968.5144204284,8498.249026013,8530.9215514994,77107.29858025,0.0,1.0
2020-03-03 00:00:00+00:00,8762.0688630375,8922.2602640328,8651.5829614589,8914.384787219,70596.10035263,8762.0688630375,8922.2602640328,8651.5829614589,8914.384787219,70596.10035263,0.0,1.0
2020-03-04 00:00:00+00:00,8753.4622522508,8825.4225886623,8665.7632121961,8750.4073016992,63702.1809367782,8753.4622522508,8825.4225886623,8665.7632121961,8750.4073016992,63702.1809367782,0.0,1.0
2020-03-05 00:00:00+00:00,9059.8251861703,9158.6848644633,8751.430366824,8753.1853297534,150751.8285164558,9059.8251861703,9158.6848644633,8751.430366824,8753.1853297534,150751.8285164558,0.0,1.0
2020-03-06 00:00:00+00:00,9134.9743215876,9168.4109602573,8988.4038324356,9056.3246843244,101686.080335334,9134.9743215876,9168.4109602573,8988.4038324356,9056.3246843244,101686.080335334,0.0,1.0
2020-03-07 00:00:00+00:00,8889.9910604648,9195.2663846671,8840.8466076587,9137.1178318977,89172.38290283,8889.9910604648,9195.2663846671,8840.8466076587,9137.1178318977,89172.38290283,0.0,1.0
2020-03-08 00:00:00+00:00,8039.4769239125,8894.0358861681,8009.7895680372,8893.2473065824,151906.76206082,8039.4769239125,8894.0358861681,8009.7895680372,8893.2473065824,151906.76206082,0.0,1.0
2020-03-09 00:00:00+00:00,7921.2090286758,8184.4588509553,7643.0337616181,8047.7457450885,184770.00865928,7921.2090286758,8184.4588509553,7643.0337616181,8047.7457450885,184770.00865928,0.0,1.0
2020-03-10 00:00:00+00:00,7896.210046701,8154.4110105583,7732.7141004462,7933.7260202103,115849.2757787,7896.210046701,8154.4110105583,7732.7141004462,7933.7260202103,115849.2757787,0.0,1.0
2020-03-11 00:00:00+00:00,7938.6014241321,7986.6998012805,7593.6989441993,7896.9764003378,105846.98005249,7938.6014241321,7986.6998012805,7593.6989441993,7896.9764003378,105846.98005249,0.0,1.0
2020-03-12 00:00:00+00:00,4830.6628758234,7975.2642280214,4503.6354955746,7944.4728443501,485636.0449865899,4830.6628758234,7975.2642280214,4503.6354955746,7944.4728443501,485636.0449865899,0.0,1.0
2020-03-13 00:00:00+00:00,5603.9364863483,5975.0172457553,3836.9059116181,4827.5052598946,633959.9395865755,5603.9364863483,5975.0172457553,3836.9059116181,4827.5052598946,633959.9395865755,0.0,1.0
2020-03-14 00:00:00+00:00,5199.4707741211,5648.4142121343,5070.9373827268,5572.4560518957,219052.63764238,5199.4707741211,5648.4142121343,5070.9373827268,5572.4560518957,219052.63764238,0.0,1.0
2020-03-15 00:00:00+00:00,5359.359690915,5957.1595995429,5095.7134112255,5174.4804570425,202670.10141251,5359.359690915,5957.1595995429,5095.7134112255,5174.4804570425,202670.10141251,0.0,1.0
2020-03-16 00:00:00+00:00,5035.2994460961,5364.6344396632,4469.2558743923,5359.6572680453,299436.62557514,5035.2994460961,5364.6344396632,4469.2558743923,5359.6572680453,299436.62557514,0.0,1.0
2020-03-17 00:00:00+00:00,5322.06013862,5522.9865644739,4978.5961800185,5116.4597197526,343060.0967033551,5322.06013862,5522.9865644739,4978.5961800185,5116.4597197526,343060.0967033551,0.0,1.0
2020-03-18 00:00:00+00:00,5391.8384053663,5439.7525885175,5010.4221784705,5318.2955017159,265145.9908163444,5391.8384053663,5439.7525885175,5010.4221784705,5318.2955017159,265145.9908163444,0.0,1.0
2020-03-19 00:00:00+00:00,6169.0011370549,6410.7400530555,5256.0587857313,5400.5205185259,302414.4166915118,6169.0011370549,6410.7400530555,5256.0587857313,5400.5205185259,302414.4166915118,0.0,1.0
2020-03-20 00:00:00+00:00,6207.3556086549,6920.4800078844,5665.4587679885,6167.9878276808,323252.5743210186,6207.3556086549,6920.4800078844,5665.4587679885,6167.9878276808,323252.5743210186,0.0,1.0
2020-03-21 00:00:00+00:00,6190.2871645457,6461.9076313207,5860.59956284,6205.899588842,174898.4869237566,6190.2871645457,6461.9076313207,5860.59956284,6205.899588842,174898.4869237566,0.0,1.0
2020-03-22 00:00:00+00:00,5817.5523700774,6410.331084801,5736.7952396322,6190.3812367318,173726.2577931836,5817.5523700774,6410.331084801,5736.7952396322,6190.3812367318,173726.2577931836,0.0,1.0
2020-03-23 00:00:00+00:00,6474.8496328552,6615.8954816498,5685.4478026487,5816.2977791784,242422.7055455155,6474.8496328552,6615.8954816498,5685.4478026487,5816.2977791784,242422.7055455155,0.0,1.0
2020-03-24 00:00:00+00:00,6751.2902057769,6841.250919542,6380.5754317306,6473.8075473527,221824.5887931296,6751.2902057769,6841.250919542,6380.5754317306,6473.8075473527,221824.5887931296,0.0,1.0
